house_id,device_id,gas_meter_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
8b4e1f14,85117314,54460483.0,42.20220475,-72.61087792,0,0
7cdb16c4,85117315,49767870.0,42.20220475,-72.61087792,0,0
faa0191e,31376290,94746147.0,42.20317642,-72.61056389,1414,405
c104ca36,84260339,,42.20349715,-72.60998598,1416,2449
faf32ed6,85117201,46351782.0,42.20349715,-72.60998598,0,0
2692f0a9,85117202,46351760.0,42.20349715,-72.60998598,0,0
63fa5753,84260338,46350116.0,42.20325878,-72.60972447,1416,2449
bff881b8,84260185,49767947.0,42.20325878,-72.60972447,0,0
135e680d,84260181,35569973.0,42.20325878,-72.60972447,0,0
f0da6a9e,84260336,90114540.0,42.20349715,-72.60998598,0,0
eddb10e1,84260182,46351774.0,42.20325878,-72.60972447,0,0
96a49314,84260184,46351777.0,42.20325878,-72.60972447,0,0
639288e7,84260178,46351815.0,42.20349715,-72.60998598,0,0
defcc508,85117203,46351560.0,42.20349715,-72.60998598,0,0
16c84c6f,84260183,46351768.0,42.20325878,-72.60972447,0,0
9a1f9b06,84260187,46351793.0,42.20325878,-72.60972447,0,0
5dd98b97,85117204,,42.20327469,-72.60975337,1416,2449
bc06b3f7,84260180,,42.2032548,-72.60971724,1416,2449
a21dc73a,84260179,46351524.0,42.20349715,-72.60998598,0,0
cacc6c29,84260177,54354653.0,42.20349715,-72.60998598,0,0
a0fb8110,84260337,49768218.0,42.20325878,-72.60972447,0,0
c235f545,84260186,46351542.0,42.20325878,-72.60972447,0,0
79ea2801,84260176,46351797.0,42.20349715,-72.60998598,0,0
d34061f6,85117234,49761165.0,42.20330628,-72.61043935,1372,511
322845b9,83770328,,42.20325445,-72.6102178,1420,1727
63715519,83770294,,42.20323991,-72.6102316,1420,1727
ebfb77d6,83770326,,42.20325445,-72.6102178,0,0
2e517ef7,83770295,,42.20323991,-72.6102316,0,0
453d132a,83770327,,42.20325445,-72.6102178,0,0
dd95b15d,83770296,,42.20325445,-72.6102178,0,0
80ee0632,83770297,,42.20323991,-72.6102316,0,0
dfb89e86,20394279,54363654.0,42.20324856,-72.6104947,1415,352
f0c466f5,20393727,40488219.0,42.20326299,-72.61048086,1415,352
21222f5d,85117230,33466560.0,42.20334957,-72.61039784,1356,388
5b0e1ae3,85117232,54459983.0,42.20332071,-72.61042551,1386,458
d40f642c,84260229,,42.20314756,-72.61059156,1414,405
684a45c1,83770329,54362809.0,42.20319627,-72.61027299,1420,1727
24d61185,83770336,54460004.0,42.20321081,-72.61025919,1420,1727
ec3c084a,83770337,54458071.0,42.20322536,-72.61024539,1420,1727
d9af019a,83770287,34356157.0,42.20316199,-72.61057772,1414,405
f29ef738,52221968,90972261.0,42.20319085,-72.61055005,1376,458
e6ef1d99,57553338,49767938.0,42.21374835,-72.62312199,1486,1427
acf4e001,57553327,49768300.0,42.21374835,-72.62312199,0,0
0a9ce0ce,57554315,49768305.0,42.21449565,-72.62312201,1295,0
b17b50a8,57554319,49767143.0,42.21449565,-72.62312201,0,0
39ac9128,57553356,35612705.0,42.2140685,-72.62253028,0,0
a344c9ef,31809092,49747356.0,42.2143018,-72.62313067,1465,1392
57cdc5e7,31809113,49747113.0,42.2143018,-72.62313067,0,0
bb63f797,56504341,,42.2148693,-72.62261109,1358,810
bb6d622c,56504342,49747143.0,42.2148693,-72.62261109,0,0
286e4b6f,57529681,,42.214825,-72.622749,1358,810
c78ed95c,57529729,,42.214825,-72.622749,0,0
872bf5cc,31809083,49746932.0,42.21404644,-72.62296733,1448,1022
e426ad1b,83763965,,42.2284935,-72.6469163,0,0
387b6b66,5827398,49762901.0,42.2201444,-72.64003249,1384,1039
11e21799,20380343,90971644.0,42.221754,-72.641193,1095,0
a909da14,83770238,,42.21891795,-72.63973392,0,0
67f121be,5827445,56354705.0,42.2205496,-72.63945768,1339,1779
1a72a185,21415733,,42.20599572,-72.63089079,1505,1286
b6ddda75,31803282,,42.20599572,-72.63089079,0,0
c34193b3,31804874,90971841.0,42.20595126,-72.63089015,1505,1286
f7dc20bb,5827293,,42.20560892,-72.63132144,1434,740
8d99bc67,31043097,92330402.0,42.20505371,-72.6313795,1339,951
2b0e8418,31043057,92351969.0,42.20505371,-72.6313795,0,0
e5c0c670,20377693,90972315.0,42.20663431,-72.63290628,1415,969
fa211937,20377686,90972388.0,42.20665126,-72.63299824,1415,969
fb44d449,18204834,56354519.0,42.20661736,-72.63281433,1426,1251
ac5c0574,56288873,54363599.0,42.20660047,-72.63272237,1426,1251
44e97c5d,31033968,92337791.0,42.20683007,-72.63305058,1499,1357
021fab48,31033981,49769084.0,42.20681384,-72.63296198,1493,1198
c42b21ef,31803242,,42.20674938,-72.63260747,1497,1180
7c279717,31802825,,42.20676514,-72.63269616,1497,1180
93589fe2,31803241,,42.20676514,-72.63269616,0,0
331c9ae9,31045060,35569094.0,42.20674938,-72.63260747,0,0
5ca932a2,18204820,56356085.0,42.20664495,-72.63329201,1482,652
5a95bdc9,18204951,40488651.0,42.20679761,-72.63287337,1493,1198
6378e425,18204954,49747029.0,42.20678138,-72.63278477,1497,1180
bddcaf3e,18203757,56354491.0,42.2066084,-72.63311261,1480,599
ac415c9f,18204821,56356261.0,42.20686254,-72.63322779,1471,1092
989d4ab3,18203632,54354574.0,42.2068463,-72.63313919,1499,1357
17b2be70,20176594,,42.17892735,-72.63800767,1338,3700
3868ed23,11571351,,42.17892735,-72.63800767,0,0
f27e7e86,20176587,,42.17892735,-72.63800767,0,0
16674db2,11525089,,42.17892735,-72.63800767,0,0
3f78f1f0,30340895,,42.17892735,-72.63800767,0,0
dd856cd6,11549594,,42.17892735,-72.63800767,0,0
6f604dcc,29619032,,42.1791273,-72.63769099,1506,2872
9187f650,20176605,,42.1791273,-72.63769099,0,0
23f52813,31049032,,42.17873405,-72.63739807,1503,1568
a6837e20,56291287,,42.17873405,-72.63739807,0,0
5fb7f806,56999895,,42.17873405,-72.63739807,0,0
57e7754a,31042097,,42.17897725,-72.63726457,1355,4369
9b9fe598,31034028,,42.17897725,-72.63726457,0,0
852cb286,31048256,,42.17897725,-72.63726457,0,0
a7114258,30340808,,42.17897725,-72.63726457,0,0
a778d60d,31801684,,42.17897725,-72.63726457,0,0
eb732fb3,56999877,,42.17897725,-72.63726457,0,0
d196936e,31801916,,42.17897725,-72.63726457,0,0
ff576615,31005367,35051796.0,42.2075,-72.6231,0,0
840eccc8,29619330,,42.17873055,-72.63784798,1505,2343
4943d1aa,31029205,,42.17873055,-72.63784798,0,0
8153ffe6,31005366,,42.17873055,-72.63784798,0,0
97b7d205,31029203,,42.17873055,-72.63784798,0,0
9b45d8b0,20176566,,42.1791273,-72.63769099,0,0
7eaa93f7,20176603,,42.1791273,-72.63769099,0,0
39f6393a,20176567,,42.1791273,-72.63769099,0,0
16e20e60,20176565,,42.1791273,-72.63769099,0,0
9d9c03b3,56976546,,42.1791273,-72.63769099,0,0
28e7e2ff,20176606,,42.1791273,-72.63769099,0,0
12c9e27d,84459219,,42.205288,-72.604414,1329,1180
ee1bc50f,20394699,90008457.0,42.20523645,-72.60543015,0,0
2d469a9b,29995201,100494024.0,42.20526883,-72.60437909,1329,1180
c90a2822,21687792,35564565.0,42.20552335,-72.60485377,0,0
07cae34d,83771674,34356559.0,42.20523645,-72.60543015,0,0
d04f1a83,21687791,,42.20523645,-72.60543015,0,0
cffec1e7,21687803,94746087.0,42.20546886,-72.60475085,1329,1180
02242082,29995203,94746349.0,42.205288,-72.604414,0,0
b5ac47d0,56696650,,42.2038393,-72.6044533,0,0
f49fef22,56696637,,42.2038393,-72.6044533,0,0
b5ac47d0,56042097,,42.2038393,-72.6044533,0,0
e2a73c8e,56696635,54356331.0,42.2038393,-72.6044533,0,0
b5ac47d0,56042096,49756300.0,42.2038393,-72.6044533,0,0
e1986b1b,56042094,54363195.0,42.2038393,-72.6044533,0,0
716d9587,57335516,,42.2038393,-72.6044533,0,0
b5ac47d0,56763387,,42.2038393,-72.6044533,0,0
ea643bdc,56826076,29834457.0,42.2045031,-72.6036241,1397,6395
61aa169d,11671916,,42.20448592,-72.60364192,1397,6395
922dc03a,83770497,,42.2061345,-72.60225708,0,0
c352db3c,31051839,35568306.0,42.1878414,-72.6431897,1414,1092
1659f5e9,338379081,92334890.0,42.20803388,-72.59823113,1511,2220
b970a856,31773037,,42.20485,-72.597778,0,0
77b11825,338379449,,42.20802325,-72.59834842,1493,599
5bcb5e86,338379439,90974803.0,42.20802963,-72.59827804,1511,2220
018a5fe0,31806260,,42.2065892,-72.597498,1454,3259
50a1f197,338379463,40488677.0,42.208019,-72.59839533,1493,599
eae5be45,338379080,92338171.0,42.20803175,-72.59825458,1511,2220
1e84e951,56764323,,42.20804663,-72.59809038,0,0
44a9682a,57059401,49756286.0,42.20679905,-72.59715502,1267,2431
ac2bb4a4,338379450,35412702.0,42.20802538,-72.59832496,1493,599
d28d76e5,338379451,90972020.0,42.2080275,-72.5983015,1493,599
12e8d851,31049014,,42.18883205,-72.62650394,1462,1128
49ed3fb1,20378334,,42.18883205,-72.62650394,0,0
16b29db5,20381059,56356529.0,42.18935421,-72.62643419,1394,863
52d95992,20381083,,42.18934605,-72.62643863,1394,863
1de964bd,20380640,54355486.0,42.18940805,-72.62664363,1451,1092
bcbce231,20378339,,42.18942437,-72.62663475,1451,1092
32882d55,20380641,,42.18941621,-72.62663919,1451,1092
d0b2291c,31801680,,42.18942437,-72.62663475,0,0
07de9a59,20381074,,42.18933789,-72.62644307,1394,863
67fa04c5,20381077,,42.18932974,-72.62644751,1394,863
f0b65f84,85116854,46264439.0,42.1982308,-72.60631049,1457,1022
74110cba,85116915,46263663.0,42.1982308,-72.60631049,0,0
93c26e43,85116855,92338177.0,42.1980248,-72.60655798,1460,1004
25bc256d,85116856,40488903.0,42.1980248,-72.60655798,0,0
e14bbfef,31801469,92338001.0,42.2087992,-72.59546853,0,0
4b2ee106,29398361,90971877.0,42.18643245,-72.62579205,1268,1797
f526e272,57533228,,42.21323896,-72.62109696,1510,2290
54bea91f,31043088,49764108.0,42.21323815,-72.62111615,1510,2290
78d9bbe7,31043073,49764152.0,42.21323815,-72.62111615,0,0
a6448348,31048785,49767306.0,42.21323815,-72.62111615,0,0
bded86e3,56506634,40468130.0,42.212116,-72.62139,1450,2290
f1ae3ed5,56506660,40488287.0,42.212116,-72.62139,0,0
14dfe17f,18203845,,42.21323815,-72.62111615,0,0
434d48ba,57532838,,42.26296805,-72.6087673,1324,0
bde24557,83769465,,42.2075,-72.6231,0,0
f38c7953,31773057,,42.2075,-72.6231,0,0
c780da3b,83770476,,42.1884719,-72.6298301,0,0
d76748b7,83769956,54460046.0,42.19760563,-72.60737259,1426,1321
226ceeac,83769954,49769125.0,42.19760563,-72.60737259,0,0
91311710,83769944,40488676.0,42.19760563,-72.60737259,0,0
e437ed92,83769955,56356954.0,42.19760563,-72.60737259,0,0
4515e0dc,83769587,92351995.0,42.19760563,-72.60737259,0,0
381ee8fd,83769942,54460366.0,42.19760563,-72.60737259,0,0
5c5e94be,83769957,,42.19760563,-72.60737259,0,0
9bdc1b66,83769943,,42.19760563,-72.60737259,0,0
def7380b,83769945,54458132.0,42.19760563,-72.60737259,0,0
338ba3f4,31043149,,42.198397,-72.607134,1449,5832
3712e836,83771937,33465092.0,42.21310935,-72.62062017,1495,1744
68385e50,11182260,,42.19875312,-72.63451917,0,0
dc87e744,31801349,54380997.0,42.20481708,-72.62513387,1440,722
764001c4,31801954,,42.20559865,-72.62474082,1266,0
7cd3ea71,31801953,,42.20559865,-72.62474082,0,0
377b0938,31801955,,42.20559865,-72.62474082,0,0
e74f04b8,20376759,,42.20520822,-72.62583378,1509,687
c1fc2719,31048144,49747204.0,42.20520822,-72.62583378,0,0
93bc5c8d,31032646,51988264.0,42.20523528,-72.62583072,1509,687
1b07629a,31048150,94746233.0,42.20497525,-72.62541762,1426,581
c8f37193,31805079,46261648.0,42.20567767,-72.6250874,1328,0
5c923fc0,31800926,49767156.0,42.20486125,-72.6249678,1440,722
07eecbc7,31800081,49767384.0,42.20520825,-72.62462922,1372,581
f53456c6,31048752,40474651.0,42.20555755,-72.62544339,1264,0
00ea551a,31804213,,42.20512706,-72.62584294,1509,687
42fe2ff7,31801346,92337946.0,42.20489617,-72.62527574,1506,335
8c7b2b80,31048132,33418671.0,42.20539907,-72.62558964,1386,881
9ff23edf,31801712,46300551.0,42.20553365,-72.62522925,1111,0
5efb4aec,31806069,46300566.0,42.20553365,-72.62522925,0,0
2ed971f4,18203856,54355463.0,42.20510755,-72.62628445,1305,476
874c84fd,31800088,46335098.0,42.2049765,-72.62468775,1281,0
5ee1bd4c,56294829,46335331.0,42.1758317,-72.63027406,1394,828
131a876b,56288864,54460271.0,42.17497196,-72.63070498,1473,1039
a7e6e6c0,57531734,49755776.0,42.17540405,-72.63025799,0,0
038caaf1,57059301,,42.17540405,-72.63025799,0,0
8af2a82b,56288847,46300536.0,42.1759516,-72.63080005,1231,0
736db924,57057475,46302448.0,42.1758317,-72.63027406,0,0
b7a0676b,57057405,54459950.0,42.17598665,-72.63022685,1443,846
e3ae727d,57057476,54356369.0,42.17647,-72.630201,1492,846
2669eb41,83770271,,42.184097,-72.626929,1278,1110
6858522e,20336881,31260958.0,42.2090975,-72.616313,0,0
4ddab4ef,31042216,54460350.0,42.2022921,-72.62944668,1360,1815
4b427552,31807830,54457933.0,42.2022921,-72.62944668,0,0
9179ae19,85117033,,42.25889035,-72.61368679,0,0
c07179d8,85117061,,42.25889035,-72.61368679,0,0
e87d0f70,85117305,,42.25889035,-72.61368679,0,0
54c37cff,85117018,,42.25889035,-72.61368679,0,0
20d059ab,85117285,,42.25889035,-72.61368679,0,0
92f8f7fe,85117062,,42.25889035,-72.61368679,0,0
5b5ed693,85117034,,42.25889035,-72.61368679,0,0
dc44c440,85117059,,42.25889035,-72.61368679,0,0
0b3bfcc7,85117019,,42.25889035,-72.61368679,0,0
5272ac7e,85117287,,42.25889035,-72.61368679,0,0
9e4ce0d3,85117286,,42.25889035,-72.61368679,0,0
b2b6df1a,85117308,,42.25889035,-72.61368679,0,0
b2e32d5f,85117340,,42.25889035,-72.61368679,0,0
e7abb1dc,85117064,,42.25889035,-72.61368679,0,0
cf682de5,85117020,,42.25889035,-72.61368679,0,0
2295048b,85117288,,42.25889035,-72.61368679,0,0
35b553ae,85117035,,42.25889035,-72.61368679,0,0
8d6bd4c6,85117042,,42.25889035,-72.61368679,0,0
2bbd6884,85117339,,42.25889035,-72.61368679,0,0
dac13245,85117036,,42.25889035,-72.61368679,0,0
0a76569e,85117060,,42.25889035,-72.61368679,0,0
37266e61,85117017,,42.25889035,-72.61368679,0,0
038ef7a8,85117280,,42.25889035,-72.61368679,0,0
6b961fb9,85117063,,42.25889035,-72.61368679,0,0
a4788199,85117058,,42.25889035,-72.61368679,0,0
cd20ca24,85117043,,42.25889035,-72.61368679,0,0
5e8951a8,85117307,,42.25889035,-72.61368679,0,0
03d55bec,85117041,,42.25889035,-72.61368679,0,0
11a174f6,85117082,,42.25889035,-72.61368679,0,0
24423575,85117108,,42.25889035,-72.61368679,0,0
d1b2b510,85117068,,42.25889035,-72.61368679,0,0
30bdbd32,11672078,,42.25889035,-72.61368679,0,0
420f3258,85117083,,42.25889035,-72.61368679,0,0
e405df25,85117067,,42.25889035,-72.61368679,0,0
3ac56034,85117086,,42.25889035,-72.61368679,0,0
f284eca3,85117065,,42.25889035,-72.61368679,0,0
b0f98a2f,85117081,,42.25889035,-72.61368679,0,0
08e94a7b,85117105,,42.25889035,-72.61368679,0,0
cce819a6,85117087,,42.25889035,-72.61368679,0,0
08586979,85117106,,42.25889035,-72.61368679,0,0
bf834f96,85117066,,42.25889035,-72.61368679,0,0
d4cae90e,85117085,,42.25889035,-72.61368679,0,0
023ac7f5,85117088,,42.25889035,-72.61368679,0,0
7f5ce6d3,85117084,,42.25889035,-72.61368679,0,0
528001b2,85117038,,42.25889035,-72.61368679,0,0
ec940813,85117107,,42.25889035,-72.61368679,0,0
b953103e,31050884,92337654.0,42.21549078,-72.62589578,1511,1251
7621d041,31048148,94746382.0,42.21543,-72.626037,1511,1251
c060834f,31048133,,42.21543,-72.626037,0,0
b43c3dc2,52061740,49761529.0,42.2145993,-72.62658568,0,0
4bd92525,52300838,54458070.0,42.21538082,-72.62713385,0,0
cbda07a5,52300812,54457941.0,42.21538082,-72.62713385,0,0
6ca59f0b,52300824,54363663.0,42.215325,-72.627301,1380,1269
94cf7ff3,52300947,56356289.0,42.21538082,-72.62713385,0,0
25414a19,31804778,90974940.0,42.21504214,-72.62601171,1469,846
caf7015b,20377546,35612133.0,42.21499967,-72.62623147,1476,775
b3ca14bc,52061745,,42.21523219,-72.62728756,1380,1269
d2781dc7,52061799,54458039.0,42.21523219,-72.62728756,0,0
6da60731,52061822,,42.21525075,-72.62729025,1380,1269
ac39a94f,52062243,49755718.0,42.21540047,-72.62689754,1491,1039
fdd2877f,52062020,49767894.0,42.21541029,-72.62677939,1506,1057
1b56dcac,31801933,46301654.0,42.20456075,-72.62256055,1413,740
a75cd7ab,20377061,46300382.0,42.20400767,-72.623632,1399,581
5df58c27,20381098,49767535.0,42.20471145,-72.62241669,0,0
037cb162,20381086,49755559.0,42.204778,-72.62254729,1421,1251
3dd964c5,56976605,35553020.0,42.20437415,-72.62347885,1355,687
299f9930,31803455,,42.20393611,-72.62349467,1417,529
4c050220,18205042,92351571.0,42.20386456,-72.62335733,1417,529
e36020e3,31116167,46351421.0,42.20420424,-72.62275572,1231,0
3cf0b92a,83779445,33508815.0,42.1678609,-72.6412018,0,0
1834347a,83771659,,42.2016633,-72.5953557,0,0
4fb408d3,16697454,,42.2075,-72.6231,0,0
e33ea4cb,83779594,35051867.0,42.17526875,-72.6355872,1389,14799
0c918e45,31807784,49756169.0,42.20520645,-72.64806074,1336,1903
c752a5b9,31801201,49747467.0,42.20562935,-72.64857629,1447,2625
c54780e7,31030033,90974829.0,42.20495065,-72.64862545,1368,2925
5368de4f,30727233,90953526.0,42.20515125,-72.64887141,1422,2326
e752d4c4,57531705,90974624.0,42.20542945,-72.64889517,1447,2625
6ad3bd9b,31801472,49756121.0,42.20546985,-72.64816843,1358,2290
e70ae897,31030037,90974641.0,42.20458905,-72.64870964,1368,2925
236578e3,18204812,56356657.0,42.20673373,-72.63251876,1473,1233
b9fdd043,18204967,54458073.0,42.20671808,-72.63243005,1473,1233
8109276e,18203754,40474001.0,42.20645388,-72.63189372,1153,0
e7f8e7fa,31043190,,42.20645655,-72.63241897,1463,1286
4bc50169,31043189,,42.20645655,-72.63241897,0,0
0c817270,18195908,49768198.0,42.20667112,-72.63216393,1498,1039
79903f8a,18204976,49768257.0,42.20668677,-72.63225264,1498,1039
8d64621b,18203634,33418896.0,42.20650274,-72.63216994,1329,705
71fb1143,31802531,49756243.0,42.20659286,-72.63172038,1470,1039
938b258c,18203651,49756222.0,42.20660852,-72.63180909,1480,1321
27010188,18203755,49769200.0,42.2065679,-72.63253822,1481,599
ffe57cc0,18203721,49769214.0,42.206416,-72.63201739,1215,0
4bc5f48b,18204706,,42.20663982,-72.63198651,1485,1480
08d7007b,18204660,90974049.0,42.20662417,-72.6318978,1480,1321
558a8b4e,20868412,,42.21012575,-72.63027415,0,0
e3b27620,83770244,,42.20968725,-72.63054595,0,0
925ba663,11209460,,42.19627521,-72.61287583,0,0
e0a975b6,31801778,,42.19451505,-72.61069365,0,0
ee9a13cb,31801908,,42.19217521,-72.63280011,1211,0
962da4d4,31801906,54460020.0,42.19217216,-72.63276858,1211,0
352fd155,31801116,46335082.0,42.19217826,-72.63283163,1326,1533
f1c9c2c5,31801117,46301699.0,42.19218132,-72.63286316,1326,1533
9329b9e3,29924887,40488298.0,42.1921175,-72.6322035,1497,1004
6740172d,18198235,90953547.0,42.19252852,-72.63233229,1426,1304
f7bc739d,18198239,54460356.0,42.192536,-72.632331,1426,1304
6d0720ce,56976654,,42.19254235,-72.63255353,1389,758
b17c085a,28013020,,42.19194775,-72.63216075,1472,1480
ace8634a,28013045,,42.1919545,-72.6322315,1472,1480
69aabb07,28013022,,42.1919545,-72.6322315,0,0
e3845393,20380239,46197033.0,42.19200611,-72.63276605,1164,0
d4efff0f,31116162,35586441.0,42.191968,-72.632373,1452,793
e8eadf80,31116164,46335302.0,42.19216911,-72.63273705,1211,0
882838fc,31116163,46301565.0,42.19216605,-72.63270553,1211,0
085b0fce,31116128,56357126.0,42.19192875,-72.63293166,1171,0
66939c71,20380241,54356288.0,42.192,-72.632703,1164,0
fc274140,20380624,54356234.0,42.192557,-72.632551,1389,758
8f04f8a9,31804041,49761102.0,42.1919691,-72.6333067,1249,828
8e0e079c,18203753,92337561.0,42.1919691,-72.6333067,0,0
a6ad56f2,31116161,90971735.0,42.19193425,-72.63201925,1244,0
2db0ca11,31803357,90971827.0,42.191941,-72.63209,1244,0
f1951b8d,83771752,,42.2673457,-72.6347042,0,0
79859a1b,77133767,,42.19423862,-72.61805324,0,0
8fe086ff,56107313,,42.19949925,-72.61311129,0,0
b6915960,21654938,,42.19949925,-72.61311129,0,0
c2934420,83770094,,42.20435558,-72.60010114,1322,352
ca5f293a,83770095,,42.20438101,-72.60009183,1322,352
19f42bb1,56294812,,42.2045095,-72.5999213,0,0
d461c72d,85116985,90972279.0,42.20467215,-72.6003694,1389,1233
65eef0c2,85116988,90972168.0,42.20467215,-72.6003694,0,0
427dcdf3,85116735,40468329.0,42.20434855,-72.60049193,1400,458
1cce37af,85116733,40475103.0,42.20434855,-72.60049193,0,0
d3dfbb9f,85116736,54380982.0,42.2045438,-72.60042647,1501,1022
fe768715,85116734,90975004.0,42.2045438,-72.60042647,0,0
27caf1a8,31806234,,42.20489965,-72.59902448,0,0
a8912a29,85116986,49756049.0,42.2041791,-72.6005536,1278,599
0a743039,85116987,49768518.0,42.2041791,-72.6005536,0,0
a570cc28,85116996,,42.20421485,-72.59994204,1330,810
b9ca4486,85116993,,42.20421485,-72.59994204,0,0
179558f5,20394557,,42.2113626,-72.60835921,1328,3259
ce747f5d,20394570,,42.2113626,-72.60835921,0,0
b11103b2,31019615,,42.2113626,-72.60835921,0,0
e91b2a7b,31019609,,42.2113626,-72.60835921,0,0
adc43655,20394576,,42.2113626,-72.60835921,0,0
40f6a07a,31019610,,42.2113626,-72.60835921,0,0
e5bd9ccb,20394575,,42.2113626,-72.60835921,0,0
af843de3,20394749,,42.2113626,-72.60835921,0,0
fd4bbfa9,31019612,,42.2113626,-72.60835921,0,0
c3be1695,20394603,,42.2114884,-72.60761557,1321,3154
1614af72,20394558,,42.2114884,-72.60761557,0,0
a1bf9ed3,20394601,,42.2114884,-72.60761557,0,0
733d6615,20394615,,42.2114884,-72.60761557,0,0
e433a054,20394614,,42.2114884,-72.60761557,0,0
301feaca,20394604,,42.2114884,-72.60761557,0,0
f85537ee,31019606,,42.2114884,-72.60761557,0,0
6bd5506e,31019604,,42.2114884,-72.60761557,0,0
24cbc510,31019605,,42.2114884,-72.60761557,0,0
61320946,31019591,,42.211137,-72.60797042,1262,3154
b6efaf93,20394753,,42.211137,-72.60797042,0,0
c30c234b,31019593,,42.211137,-72.60797042,0,0
bc9556ee,20394651,,42.211137,-72.60797042,0,0
1ba2b328,20394652,,42.211137,-72.60797042,0,0
8812f59a,20394550,,42.211137,-72.60797042,0,0
c07e7f3b,20394594,,42.211137,-72.60797042,0,0
f927e2f7,20394751,,42.211137,-72.60797042,0,0
4b1039d8,20394595,,42.211137,-72.60797042,0,0
483c9e6d,20394638,,42.2117097,-72.60802016,1501,2978
be789d61,20394683,,42.2117097,-72.60802016,0,0
e48217f6,20394640,,42.2117097,-72.60802016,0,0
677b847a,20394635,,42.2117097,-72.60802016,0,0
ee16bf63,20394691,,42.2117097,-72.60802016,0,0
a3faf434,20394636,,42.2117097,-72.60802016,0,0
